Year,Title,Authors,Link
1996,Wavelet Analysis for Onset Detection,"Tait, Crawford; Findlay, William",https://quod.lib.umich.edu/i/icmc/bbp2372.1996.153/1
1996,Center for Computer Research in Music and Acoustics (CCRMA) Studio Report,"Igoudin, Alex; Lopez-Lezcano, Fernando",https://quod.lib.umich.edu/i/icmc/bbp2372.1996.154/1
1996,The Center for Research in Electronic Art Technology (CREATE),"Kuchera-Morin, JoAnn; Pope, Stephen",https://quod.lib.umich.edu/i/icmc/bbp2372.1996.155/1
1996,"Studio Report: The Institute of Computer Science, Hebrew University","Gang, Dan",https://quod.lib.umich.edu/i/icmc/bbp2372.1996.156/1
1996,Author Index,—,https://quod.lib.umich.edu/i/icmc/bbp2372.1996.157/1
1996,Subject Index,—,https://quod.lib.umich.edu/i/icmc/bbp2372.1996.158/1
1997,Music and emotion: the brain neglected side,"Peretz, Isabelle; Gagnon, Lise; Bouchard, Bernard",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.001/1
1997,Psychophysiology of Musical Emotions,"Krumhansl, Carol L.",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.005/1
1997,Rhythmic Paradoxes and Illusions: a Musical Illustration,"Risset, Jean-Claude",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.006/1
1997,Preliminary Results on Spectral Shape Perceptions and Discrimination of Musical Sounds by Normal Hearing Subjects and Cochlear Implantees,"Stainsby, Thomas H.; McDermott, Hugh J.; McKay, Colette M.; Clark, Graeme M.",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.007/1
1997,Modeling piano performance: Physics and cognition of a virtual pianist,"Pamcutt, Richard",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.009/1
1997,"Perception and Critique: Ecological Acoustics, Critical Theory and Music","Clarke, Eric",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.010/1
1997,A Neural Network Model of Metric Perception and Cognition in the Audition of Functional Tonal Music,"Berger, Jonathan; Gang, Dan",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.013/1
1997,Harmonizing Melodies in Real-Time: the Connectionist Approach,"Gang, Dan; Lehmann, Daniel; Wagner, Naftali",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.014/1
1997,Influence of phase effects on roughness modeling,"Pressnitzer, Daniel; McAdams, Stephen",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.015/1
1997,Sinusoidal and Residual Decomposition and Residual Modeling of Musical Tones Using the QUASAR Signal Model,"Ding, Yinong; Qian, Xiaoshu",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.016/1
1997,Statistical Modeling of Sound Aperiodicities,"Dubnov, Schlomo; Rodet, Xavier",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.017/1
1997,Analysis and Regularization of Inharmonic Sounds via Pitch-Synchronous Frequency Warped Wavelets,"Evangelista, Gianpaolo; Cavaliere, Sergio",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.018/1
1997,About this phasiness business,"Laroche, Jean; Dolson, Mark",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.019/1
1997,"On Acoustic Ecology and ""Integral Art""","Gerwin, Thomas",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.020/1
1997,Towards a critical theory of (music) technology: Computer music and subversive rationalization,"Di Scipio, Agostino",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.021/1
1997,Impact of MIDI on Electroacoustic Art Music,"Igoudin, Alex Lane",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.022/1
1997,Computer Music Compositional Style Variation Between Genders and the Role of Education,"Eliot-Kahn, Karen",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.023/1
1997,"http://Web.La.Radia: Comments on the Social, Economic, and Political Aspects of Media Art and Art Technology","Pope, Stephen Travis",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.025/1
1997,"Music, Media and Technology at McGill University: Studio Report","Pennycook, Bruce",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.026/1
1997,Open SoundControl: A New Protocol for Communicating with Sound Synthesizers,"Wright, Matthew; Freed, Adrian",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.033/1
1997,Multimedia Environment for Sound Database System,"Qi, Hai; Muramatsu, Taichi; Hashimoto, Shuji",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.034/1
1997,Composition of Data and Process Models: a Paralogical Approach to Human/Computer Interaction,"Hamman, Michael",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.035/1
1997,Analysis by synthesis of the expressive intentions in musical performance,"Canazza, Sergio; De Poli, Giovanni; Rodà, Antonio; Vidolin, Alvise",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.036/1
1997,A Structural Analysis Tool for Expressive Performance,"Uwabu, Yuichi; Katayose, Haruhiro; Inokuchi, Seiji",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.037/1
1997,Classification in Music: A Computational Model for Paradigmatic Analysis,"Anagnostopoulou, Christina; Westermann, Gert",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.038/1
1997,Two Highly Integrated Real-Time Music and Graphics Performance Systems,"Rowe, Robert; Singer, Eric L.",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.040/1
1997,A Gesture Interface Controlled by the Oral Cavity,"Orio, Nicola",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.041/1
1997,Statistical Pattern Recognition for Prediction of Solo Piano Performance,"Chafe, Chris",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.043/1
1997,The Beast's glove: The tactile and the digital in computer music,"Richard, Dominique",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.044/1
1997,Integrating complementary spectral models in the design of a musical synthesizer,"Serra, Xavier; Bonada, Jordi; Herrera, Perfecto; Loureiro, Ramon",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.045/1
1997,Modeling Methods for Sound Synthesis. Network Combinations and Complex Models for Physical Modeling: Application to Modes Clustering,"Incerti, Eric",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.046/1
1997,Transient Modeling Synthesis: a flexible analysis/synthesis tool for transient signals,"Verma, Tony S.; Levine, Scott N.; Meng, Teresa H. Y.",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.047/1
1997,Singing Voice Analysis and Synthesis System through Glottal Excited Formant Resonators,"Pierucci, Piero; Paladin, Andrea",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.048/1
1997,Physical model of the plucking process in the classical guitar,"Cuzzocoli, Guiseppe; Lombardo, Vincenzo",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.049/1
1997,"Comparison of Real Trumpet Playing, Latex Model of Lips and Computer Model","Vergez, C.; Rodet, X.",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.050/1
1997,Synthesis of Transients in Guitar Sounds,"Duruöz, Cern I.",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.051/1
1997,On Searching the Model Parameters Of Digital Waveguide Filters By Using Error Backpropagation Methods,"Su, Alvin W.Y.",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.052/1
1997,Digital Waveguide Modeling of Flared Acoustical Tubes,"van Walstijn, Maarten; Vôlimôki, Vesa",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.053/1
1997,Efficient and Parametric Reverberator for Room Acoustics Modeling,"Vôônônen, Riitta; Vôlimôki, Vesa; Huopaniem, Jyri; Karjalainen, Matti",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.054/1
1997,An HTTP Interface to Common Music,"Taube, Heinrich; Kunze, Tobias",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.055/1
1997,Siren: Software for Music Composition and Performance in Squeak,"Pope, Stephen Travis",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.056/1
1997,A Visual Programming Environment for Composing Interactive Performance Systems,"Wagner, Bernhard",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.057/1
1997,The new MARS workstation,"Andrenacci, Paolo; Armani, Fabio; Bessegato, Renato; Paladin, Andrea; Pisani, Patrizio; Prestigiacomo, Angelo; Rosata, Claudio; Sapir, Sylviane; Vetuschi, Mauro",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.058/1
1997,Real-time Image and Video Processing in GEM,"Danks, Mark",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.059/1
1997,Pure Data,"Puckette, Miller S.",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.060/1
1997,Introduction of Computer Music Studio of Sonology Departmen Kunitachi College of Music,"Rai, Takayuki",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.061/1
1997,Center for New Music & Audio Technologies (CNMAT): Studio Report,"Andrews, Richard",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.062/1
1997,Studio F at the Czech Radio in Prague: Studio Report,"Zajicek, Libor",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.063/1
1997,Efficient models for reverberation and distance rendering in computer music and virtual audio reality,"Jot, Jean-Marc",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.064/1
1997,Multirate Extensions for Model-Based Synthesis of Plucked String Instruments,"Vôlimôki, Vesa; Tolonen, Tero",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.066/1
1997,Coupled Mode Synthesis,"Van Duyne, Scott A.",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.067/1
1997,"A Lossless, Click-free, Pitchbend-able Delay Line Loop Interpolation Scheme","Van Duyne, Scott A.; Jaffe, David A.; Scandalis, Gregory Pat; Stilson, Timothy S.",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.068/1
1997,A fractional delay application: time-varying propagation speed in waveguides,"Tassart, S.; Msallam, R.; Depalle, Ph.; Dequidt, S.",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.069/1
1997,Digital Waveguide Modeling of Woodwind Toneholes,"Scavone, Gary P.; Smith III, Julius O.",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.070/1
1997,Nonlinear Commuted Synthesis of Bowed Strings,"Smith III, Julius O.",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.071/1
1997,DSP - for children,"Rudi, Jøran",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.072/1
1997,Sample Rate Synchronization across an ATM Network,"Robertson, George; McAuley, Derek",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.073/1
1997,Using Java to stream audio over ATM,"Malloch, Stephen; Arnold, Stephen; Pflicke, Torsten",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.074/1
1997,Distributed Musical Rehearsal,"Konstantas, Dimitri; Orlarey, Yann; Gibbs, Simon; Carbonel, Olivier",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.075/1
1997,TransMIDI: A System for MIDI Sessions Over the Network Using Transis,"Gang, Dan; Chockler, Gregory V.; Anker, Tal; Kremer, Alex; Winkler, Tomas",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.076/1
1997,CCRMA Studio Report,"Lopez Lezcano, Fernando",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.077/1
1997,"(CCM)² - College-Conservatory of Music Center for Computer Music, University of Cincinnati","Helmuth, Mara; Barnhart, Michael; Fernandes, Carlos; Ho, Cheekong; Miksch, Bonnie",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.078/1
1997,Studio Report of Computer Music Research Group,"Osaka, Naotoshi; Hirata, Keiji; Hikichi, Takafumi",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.079/1
1997,"Psyche: University of Tsukuba, Computer Music Project","Hiraga, Rumi; Igarashi, Shigeru",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.080/1
1997,A Stochastic Method of Tracking a Vocal Performer,"Grubb, Lorin; Dannenberg, Roger B.",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.081/1
1997,Sounds in Hands: A Sound Modifier Using Datagloves and Twiddle Interface,"Sawada, Hideyuki; Onoe, Naoyuki; Hashimoto, Shuji",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.082/1
1997,The Digital Baton: a Versatile Performance Instrument,"Teresa, Marrin; Paradiso, Joseph",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.083/1
1997,The Interactive Multi-media Computer System using SGI and NeXT/ISPW computers,"Takashiro, Osamu; Rai, Takayuki",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.084/1
1997,Feel the Music: Narration in Touch and Sound,"O'Modhrain, Maura Sile",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.085/1
1997,NeXTSTEP Graphical Interfaces to Control Sound Processing and Spatialization Instruments,"Todoroff, Todor; Traube, Caroline; Ledent, Jean-Marc",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.086/1
1997,SaxEx: a case-based reasoning system for generating expressive musical performances,"Arcos, Josep Lluís; de Mántaras, Ramon López; Serra, Xavier",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.087/1
1997,Robust Score-Performance Matching: Taking Advantage of Structural Information,"Desain, Peter; Honing, Henkjan; Heijink, Hank",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.088/1
1997,Recognition of Isolated Musical Patterns in the context of Greek Traditional Music using Dynamic Time Warping Techniques,"Pikrakis, Aggelos; Theodoridis, Sergios; Kamarotos, Dimitris",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.089/1
1997,A Machine Learning Approach to Musical Style Recognition,"Dannenberg, Roger B.; Thom, Belinda; Watson, David",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.090/1
1997,Modelling Chinese Musical Instruments in Csound,"Horner, Andrew; Ayers, Lydia",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.091/1
1997,A Physical Piano Model for Music Performance,"Borin, Gianpaolo; Rocchesso, Davide; Scalcon, Francesco",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.092/1
1997,Flexible Sound Effects,"Wyse, Lonce",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.093/1
1997,Recent work around Modalys and Modal Synthesis,"Iovino, Francisco; Caussé, René; Dudas, Richard",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.094/1
1997,A web interface for a sound database and processing system,"Loureiro, Ramon; Serra, Xavier",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.096/1
1997,An Object Oriented Visual Environment For Musical Composition,"Assayag, Gérard; Agon, Carlos; Fineberg, Joshua; Hanappe, Peter",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.097/1
1997,Evolutionary Based Algorithmic Composition: A Demonstration of Recent Developments in GeNotator,"Thywissen, Kurt",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.098/1
1997,Integrated Development Environment for Computer Music Composition,"Drummond, Jon",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.099/1
1997,A Continuous Music Keyboard Controlling Polyphonic Morphing Using Bandwidth-Enhanced Oscillators,"Haken, Lippold; Fitz, Kelly; Tellman, Ed; Wolfe, Patrick; Christensen, Paul",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.100/1
1997,A survey of agents based real-time interactive systems,"Peter, Beyls",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.101/1
1997,"CyberBand: A ""Hands-On"" Music Composition Program","Wright, James; Oppenheim, Daniel V.; Jameson, David",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.102/1
1997,New Musical Control Structures from Standard Gestural Controllers,"Wright, Matthew; Wessel, David; Freed, Adrian",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.103/1
1997,Elody: a Java+MidiShare based Music Composition Environment,"Orlarey, Yann; Fober, Dominique; Letz, Stéphane",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.104/1
1997,The 1997 Mathews Radio-Baton and Improvisation Modes,"Boulanger, Richard; Mathews, Max",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.105/1
1997,RTcmix - Using CMIX in Real Time,"Garton, Brad; Topper, Dave",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.106/1
1997,VIDI - A Voice Instrument Digital Interface for Byzantine Music,"Politis, Dionysios V.; Tsoukalas, Ioannis A.; Linardis, Panagiotis; Bakalakos, Alexandros",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.107/1
1997,Wavetable Acceleration Using Intermediate Buffering and Program Code Trimming,"Trautmann, Steven D.",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.108/1
1997,Synthesis of the trumpet tone based on physical models,"Di Federico, Riccardo; Borin, Gianpaolo",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.109/1
1997,Influence of Sensory Interactions between Vision and Audition on the Perceptual Characterisation of Room Acoustics,"Nathanail, Chrysanthy; Lavandier, Catherine; Polack, Jean-Dominique; Warusfel, Olivier",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.110/1
1997,"The Diphone program: New features, new synthesis methods and experience of musical use","Rodet, Xavier; Lefèvre, Adrien",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.111/1
1997,Generating Musical Patterns Using Mutually Inhibited Artificial Neurons,"Laine, Pauli",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.112/1
1997,Structural Recognition of Music by Pattern Matching,"Hiraga, Yuzuru",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.113/1
1997,A Neural Organist improvising baroque-style melodic variations,"Hörnel, Dominik; Degenhardt, Peter",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.114/1
1997,A New Connectionist Model for Associative Retrieval of Harmonic Tunes,"Yeo, Seong-Won; Han, Min-Uk; Lee, Chong-Ho",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.115/1
1997,"Influence of timbre, presence/absence of tonal hierarchy and musical training on the perception of musical tension and relaxation schemas","Paraskeva, Stella; McAdams, Stephen",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.116/1
1997,Musical Informatics: Curriculum or a New Area of Musicology?,"Bekhtin, Yuri",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.117/1
1997,RMCP: Remote Music Control Protocol - Design and Applications,"Goto, Masataka; Neyama, Ryo; Muraoka, Yoichi",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.118/1
1997,Networking Music Education: WWW applications in music teacher training: a praxial perspective,"Vôkevô, Lauri; Ojala, Juha",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.119/1
1997,Physical Modeling Simulation of the ancient Greek Elgin Auloi,"Tsahalinas, K.; Tzedaki, K.; Cook, P.; Psaroudakes, S.; Kamarotos, D.; Rikakis, T.",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.120/1
1997,High-frequency compensation of low sample-rate audio files: A wavelet-based spectral excitation algorithm,"Cheng, Corey I.",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.121/1
1997,Applying Root-Locus Techniques to the Analysis of Coupled Modes in Piano Strings,"Stilson, Timothy S.",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.122/1
1997,A Modal Distribution Study of Violin Vibrato,"Mellody, Maureen; Wakefield, Gregory H.",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.124/1
1997,A Frequency-Dependent Bilinear Time-Frequency Distribution for Improved Event Detection,"Sterian, Andrew; Wakefield, Gregory H.",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.126/1
1997,The Metabone : An interactive sensory control mechanism for virtuoso trombone,"Bromwich, Mark A.",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.127/1
1997,A Toolkit for Interactive Digital Art,"Katayose, Haruhiro; Shirakabe, Hirotsugu; Kanamori, Tsutomu; Inokuchi, Seiji",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.128/1
1997,Operating Systems Latency Measurement and Analysis for Sound Synthesis and Processing Applications,"Freed, Adrian; Chaudhary, Amar; Davila, Brian",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.129/1
1997,A Realtime MIDI Library for an Inexpensive General-Purpose Microcontroller-Based Interactive Performance System,"Leider, Colby N.",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.130/1
1997,Rhythmic Rendering,"Lyon, Eric",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.131/1
1997,Neural net Architectures in Modeling Compositional Syntax: Prediction and Perception of Continuity in Minimalist Works by Phillip Glass and Louis Andriessen,"Uno, Yayoi; Mozer, Michael C.",https://quod.lib.umich.edu/i/icmc/bbp2372.1997.132/1
1998,A 3D Graphical User Interface for Resonance Modeling,"Chaudhary, Amar; Freed, Adrian; Khoury, Sami; Wessel, David",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.246/1
1998,The Additive Sinusoidal Plus Residual Model: A Statistical Analysis,"Irizarry, Rafael A.",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.247/1
1998,Animated Scores for Electro-acoustic Tape/Live Performer Compositions,"Hoffman, Elizabeth",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.248/1
1998,An Application of Interactive Computation and the Concrete Situated Approach to Real-time Composition and Performance,"Bello, Angelo",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.249/1
1998,An Audio-based Real-time Beat Tracking System and Its Applications,"Goto, Masataka; Muraoka, Yoichi",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.250/1
1998,"Ava: An Experimental, Grammar/Case-based Composition System to Variate Music Automatically Through the Generation of Scheme Series","Chico-Töpfer, Wolfgang",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.251/1
1998,Biosensorfusion: New Interfaces for Interactive Multimedia Art,"Nagashima, Yoichi",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.252/1
1998,'Bodycoder': A Sensor Suit and Vocal Performance Mechanism for Real-time Performance,"Bromwich, Mark A.; Wilson, Julie A.",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.253/1
1998,CCRMA Studio Report,"Lopez Lezcano, Fernando",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.254/1
1998,Center for New Music & Audio Technologies: Studio Report,"Andrews, Richard",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.255/1
1998,Change and Permanence in Latin American Electroacoustic and Computer Music: A Compositional Approach,"Fumarola, Martin Alejandro",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.256/1
1998,Communication of Musical Gesture using the AES/EBU Digital Audio Standard,"Freed, Adrian; Wessel, David",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.257/1
1998,A Composer's Amanuensis for the Web,"Malsky, Matthew",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.258/1
1998,A Computational Model of Meter Cognition During the Audition of Functional Tonal Music: Modeling A-Priori Bbias in Meter Cognition,"Berger, Jonathan; Gang, Dan",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.259/1
1998,The Computermusic Department at the Peabody Conservatory of the Johns Hopkins University,"Boyle, McGregor; Fujinaga, Ichiro; Wright, Geoffrey",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.260/1
1998,"The ""Conductor's Jacket"": A Device for Recording Expressive Musical Gestures","Marrin, Teresa; Picard, Rosalind",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.261/1
1998,Continued Evolution of the SuperCollider Real Time Synthesis Environment,"McCartney, James",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.262/1
1998,Controlled Refractions: A Two-Levels Coding of Musical Gestures for Interactive Live Performances,"Orio, Nicola; De Pirro, Carlo",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.263/1
1998,"""Cooking a Canon with RUBATO®"": Performance Aspects of J.S. Bach's ""Kunst der Fuge""","Stange-Elbe, Joachim; Mazzola, Guerino",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.264/1
1998,Data-driven Modeling and Synthesis of Acoustical Instruments,"Schoner, Bernd; Cooper, Chuck; Douglas, Chris; Gershenfeld, Neil",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.265/1
1998,Designing an Audio Interaction Modeling Language: Some Basic Concepts and Techniques,"Zannos, Ioannis",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.266/1
1998,Development of an Anthropomorphic Flutist Robot WF-3RIV,"Takanishi, Atsuo; Maeda, Manabu",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.267/1
1998,Diem: Studio Report,"Siegel, Wayne",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.268/1
1998,Ecologically-based Granular Synthesis,"Keller, Darnián; Truax, Barry",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.269/1
1998,Education with Computer Music in Colombia,"Reyes, Juan",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.270/1
1998,Enhanced Vocal Performance Tracking Using Multiple Information Sources,"Grubb, Lorin; Dannenburg, Roger",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.271/1
1998,Examples of Using Amplitude Control Systems in Music Synthesis,"Stilson, Timothy; Thornburg, Harvey",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.272/1
1998,The Expanded instrument System: Recent Developments,"Gamper, David; Oliveros, Pauline",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.273/1
1998,An Extensible Real-time Signal Processing Environment for Max,"Zicarelli, David D.",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.274/1
1998,Features extraction and temporal segmentation of acoustic signals,"Rossignol, S.; Rodet, X.; Soumagne, J.; Collete, J.-L.; Depalle, P.",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.275/1
1998,The First Buchla 300 Series Electronic Music Box,"Millen, Dale",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.276/1
1998,>From Symbol to Semiotic: Computation as Interaction,"Hamman, Michael",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.277/1
1998,Full Circle: Composing a Cathartic Experience with Digital Technology,"Hinkle-Turner, Elizabeth",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.278/1
1998,The GUIDO Notation Format: A Novel Approach for Adequately Representing Score-Level Music,"Hoos, Holger H.; Hamel, Keith A.; Renz, Kai; Kilian, Jürgen",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.279/1
1998,An HTTP Interface to Salieri,"Renz, Kai; Hoos, Holger H.",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.280/1
1998,Implementation and Performance Issues with OpenSound Control,"Wright, Matthew",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.281/1
1998,Implementing Efficient Frequency Variation in Coupled-Mode Synthesis and Other Cosine-Frequency Systems,"Stilson, Timothy; Van Duyne, Scott A.",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.282/1
1998,"An Improvisation Environment for Generating Rhythmic Structures Based on North Indian ""Tal"" Patterns","Wright, Matthew; Wessel, David",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.283/1
1998,Infinite length windows for short-time Fourier transform,"Tassart, S.",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.284/1
1998,Interactive GenJam: Integrating Real-time Performance with a Genetic Algorithm,"Biles, John A.",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.285/1
1998,Interpolation Error in Waveform Table Lookup,"Dannenberg, Roger B.",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.286/1
1998,jMax: A New JAVA-based Editing and Control System for Real-time Musical Applications,"Déchelle, Francois; Borghesi, Riccardo; De Cecco, Maurizio; Maggi, Enzo; Rovan, Butch; Schnell, Norbert",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.287/1
1998,jMax: Demonstration of an Integrated Environment for Real Time Musical Applications,"Déchelle, Francois; Borghesi, Riccardo; De Cecco, Maurizio; Maggi, Enzo; Rovan, Butch; Schnell, Norbert",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.288/1
1998,JSyn - A Real-time Synthesis API for Java,"Burk, Phil",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.289/1
1998,"Latest Evolutions of the jMax Real-time Engine: Typing, Scoping, Threading, Compiling","Déchelle, Francois; Borghesi, Riccardo; De Cecco, Maurizio; Maggi, Enzo; Rovan, Butch; Schnell, Norbert",https://quod.lib.umich.edu/i/icmc/bbp2372.1998.290/1
